Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type,Screen_Time_Category,Social_Media_Category
2507,25.0,Female,3.42,9.05,3.87,5.46,81.0,85.0,High,Mobile,High,Medium
2508,22.0,Female,0.5,9.81,5.21,4.63,59.0,78.0,High,Mobile,High,High
2509,18.0,Male,2.24,11.73,6.74,5.85,58.0,69.0,Very High,Tablet,High,High
2510,19.0,Female,6.06,4.2,2.34,6.72,88.40113941018767,100.0,Medium,Mobile,Medium,Medium
2511,21.0,Female,4.68,11.65,5.82,7.97,88.40113941018767,69.0,Very High,Tablet,High,High
2512,21.0,Male,3.72,5.29,2.98,7.01,87.0,88.0,Medium,Mobile,Medium,Medium
2513,21.0,Male,5.41,4.82,3.31,8.27,100.0,99.0,Medium,Mobile,Medium,Medium
2514,20.0,Female,5.56,6.65,3.07,5.61,79.0,89.0,Medium,Laptop,High,Medium
2515,20.0,Female,4.86,4.84,2.89,6.81,95.0,93.0,Medium,Mobile,Medium,Medium
2516,21.0,Female,1.52,6.8,2.81,6.92,83.0,94.0,Medium,Mobile,High,Medium
2517,21.0,Female,5.59,3.36,1.41,6.8,100.0,100.0,Low,Mobile,Medium,Low
2518,18.0,Male,5.56,5.52,3.12,6.76,96.0,94.0,Medium,Mobile,Medium,Medium
2519,20.0,Female,2.59,8.57,3.7,6.31,61.0,82.0,High,Mobile,High,Medium
2520,19.0,Male,4.23,5.89,2.4,6.83,94.0,91.0,Medium,Laptop,Medium,Medium
2521,21.0,Female,3.03,6.28,2.84,8.43,85.0,95.0,Medium,Laptop,High,Medium
2522,25.0,Male,1.13,6.95,3.96,7.11,78.0,83.0,Medium,Tablet,High,Medium
2523,21.0,Male,5.03,8.34,5.1,6.92,79.0,90.0,High,Laptop,High,High
2524,20.0,Male,5.49,2.69,1.24,8.09,100.0,100.0,Low,Laptop,Low,Low
2525,22.0,Female,6.07,7.17,4.31,7.26,95.0,86.0,High,Laptop,High,Medium
2526,21.0,Male,5.69,5.46,2.48,7.04,96.0,97.0,Medium,Laptop,Medium,Medium
2527,21.0,Male,3.98,6.33,3.7,6.68,88.0,94.0,Medium,Mobile,High,Medium
2528,21.0,Male,3.76,8.12,4.25,6.71,82.0,84.0,High,Mobile,High,Medium
2529,24.0,Male,5.9,3.61,2.15,8.4,100.0,100.0,Low,Laptop,Medium,Medium
2530,19.0,Female,6.27,3.97,2.77,8.31,97.0,100.0,Low,Mobile,Medium,Medium
2531,21.0,Female,6.05,2.13,1.45,7.58,100.0,100.0,Low,Tablet,Low,Low
2532,19.0,Male,6.16,4.9,1.97,7.83,100.0,99.0,Medium,Mobile,Medium,Low
2533,21.0,Male,3.35,8.66,5.76,6.31,78.0,90.0,High,Mobile,High,High
2534,19.0,Female,3.38,5.76,2.42,7.08,87.0,91.0,Medium,Laptop,Medium,Medium
2535,20.0,Male,5.23,3.32,2.28,7.16,100.0,100.0,Low,Mobile,Medium,Medium
2536,20.0,Male,5.04,5.03,2.44,7.05,87.0,95.0,Medium,Tablet,Medium,Medium
2537,22.0,Male,3.95,3.02,1.55,8.67,95.0,100.0,Low,Tablet,Medium,Low
2538,22.0,Male,3.57,3.75,1.6,7.52,89.0,100.0,Low,Laptop,Medium,Low
2539,19.0,Male,4.8,6.78,2.94,6.95,85.0,89.0,Medium,Mobile,High,Medium
2540,21.0,Female,4.72,3.65,2.26,6.31,100.0,96.0,Low,Mobile,Medium,Medium
2541,19.0,Female,3.63,8.23,5.62,6.31,70.0,86.0,High,Mobile,High,High
2542,19.0,Female,4.11,5.86,3.42,6.83,93.0,86.0,Medium,Laptop,Medium,Medium
2543,20.0,Male,6.27,6.17,3.79,6.3,98.0,96.0,Medium,Mobile,High,Medium
2544,20.0,Male,6.18,5.44,3.42,7.13,96.0,94.0,Medium,Mobile,Medium,Medium
2545,24.0,Male,2.55,7.55,3.62,6.35,71.0,82.0,High,Mobile,High,Medium
2546,21.0,Female,3.39,7.57,3.13,6.75,75.0,84.0,High,Mobile,High,Medium
2547,18.0,Female,5.32,5.93,2.67,6.96,85.0,93.0,Medium,Laptop,Medium,Medium
2548,20.0,Female,4.88,7.13,3.6,6.01,88.0,89.0,High,Mobile,High,Medium
2549,22.0,Male,4.58,5.58,2.64,6.77,93.0,96.0,Medium,Mobile,Medium,Medium
2550,24.0,Male,2.81,7.08,2.96,6.85,78.0,85.0,High,Laptop,High,Medium
2551,18.0,Male,3.88,5.32,2.41,8.08,91.0,98.0,Medium,Laptop,Medium,Medium
2552,18.0,Female,3.88,6.0,2.62,7.21,83.0,90.0,Medium,Laptop,Medium,Medium
2553,23.0,Female,5.0,5.45,3.68,6.58,89.0,91.0,Medium,Laptop,Medium,Medium
2554,21.0,Female,6.82,5.09,2.25,7.5,97.0,85.0,Medium,Mobile,Medium,Medium
2555,19.0,Female,4.09,4.62,2.59,8.64,100.0,97.0,Medium,Mobile,Medium,Medium
2556,21.0,Male,2.99,6.94,4.01,7.55,81.0,93.0,Medium,Tablet,High,Medium
2557,18.0,Female,3.58,8.62,4.85,6.91,77.0,89.0,High,Tablet,High,Medium
2558,21.0,Female,5.04,8.34,3.58,7.11,81.0,85.0,High,Laptop,High,Medium
2559,21.0,Male,3.52,3.49,1.73,8.65,100.0,100.0,Low,Laptop,Medium,Low
2560,22.0,Male,5.47,8.58,3.56,7.34,89.0,93.0,High,Tablet,High,Medium
2561,19.0,Male,4.49,5.36,2.78,7.58,90.0,97.0,Medium,Mobile,Medium,Medium
2562,21.0,Male,3.26,7.2,3.29,7.61,83.0,87.0,High,Mobile,High,Medium
2563,19.0,Male,3.12,4.19,2.38,6.5,90.0,98.0,Medium,Laptop,Medium,Medium
2564,21.0,Female,5.26,6.28,3.82,5.74,94.0,84.0,Medium,Tablet,High,Medium
2565,19.0,Male,4.11,6.63,3.71,7.0,79.0,95.0,Medium,Laptop,High,Medium
2566,20.0,Male,5.6,3.03,1.61,7.65,100.0,99.0,Low,Laptop,Medium,Low
2567,19.0,Male,3.05,7.22,3.73,6.32,79.0,82.0,High,Mobile,High,Medium
2568,21.0,Female,3.31,5.93,5.67,7.12,76.0,79.0,High,Mobile,Medium,High
2569,22.0,Female,4.02,5.65,2.63,5.58,85.0,95.0,Medium,Mobile,Medium,Medium
2570,20.0,Male,3.56,8.72,5.41,6.03,74.0,80.0,High,Tablet,High,High
2571,21.0,Female,3.81,5.62,3.53,6.69,88.0,94.0,Medium,Mobile,Medium,Medium
2572,18.0,Female,2.15,7.7,4.05,5.35,70.0,88.0,High,Mobile,High,Medium
2573,20.0,Male,9.11,1.56,0.76,9.0,100.0,100.0,Low,Tablet,Low,Low
2574,20.0,Male,1.41,10.84,5.87,4.94,67.0,76.0,Very High,Mobile,High,High
2575,24.0,Female,3.82,8.99,3.85,5.93,81.0,76.0,High,Laptop,High,Medium
2576,19.0,Female,2.54,5.43,2.25,7.84,90.0,92.0,Medium,Mobile,Medium,Medium
2577,23.0,Female,3.29,2.06,0.89,8.3,100.0,100.0,Low,Mobile,Low,Low
2578,22.0,Female,4.44,6.58,3.0,6.0,87.0,90.0,Medium,Laptop,High,Medium
2579,21.0,Female,5.58,3.11,1.71,8.12,100.0,100.0,Low,Tablet,Medium,Low
2580,23.0,Female,5.75,5.93,4.51,7.05,90.0,89.0,Medium,Mobile,Medium,Medium
2581,21.0,Male,4.73,6.82,3.21,8.7,90.0,88.0,Medium,Laptop,High,Medium
2582,21.0,Male,4.88,4.12,2.8,7.7,93.0,95.0,Medium,Mobile,Medium,Medium
2583,20.0,Male,2.69,8.24,5.66,6.44,74.0,83.0,High,Mobile,High,High
2584,22.0,Female,5.82,7.61,5.23,5.99,85.0,85.0,High,Mobile,High,High
2585,22.0,Female,5.03,7.95,5.18,6.01,78.0,90.0,High,Laptop,High,High
2586,20.0,Female,3.0,6.02,3.07,6.34,86.0,84.0,Medium,Mobile,High,Medium
2587,19.0,Male,5.39,3.17,1.34,8.66,93.0,100.0,Low,Mobile,Medium,Low
2588,20.0,Female,4.08,7.96,4.54,6.62,83.0,78.0,High,Laptop,High,Medium
2589,19.0,Male,4.25,5.46,3.1,7.56,81.0,93.0,Medium,Mobile,Medium,Medium
2590,20.0,Male,6.26,3.22,2.11,8.77,100.0,95.0,Low,Mobile,Medium,Medium
2591,22.0,Female,4.69,8.7,6.08,4.57,77.0,76.0,High,Mobile,High,High
2592,20.0,Female,3.01,10.2,5.63,7.18,71.0,84.0,Very High,Laptop,High,High
2593,20.0,Female,4.19,5.92,2.98,7.06,83.0,94.0,Medium,Mobile,Medium,Medium
2594,21.0,Male,5.0,10.32,4.7,6.48,76.0,78.0,Very High,Laptop,High,Medium
2595,22.0,Male,5.57,6.18,2.48,6.3,91.0,93.0,Medium,Mobile,High,Medium
2596,18.0,Male,4.81,5.24,2.9,6.55,97.0,94.0,Medium,Mobile,Medium,Medium
2597,20.0,Male,2.92,4.74,2.69,7.64,85.0,100.0,Medium,Laptop,Medium,Medium
2598,21.0,Female,3.93,9.27,6.0,8.25,78.0,84.0,High,Mobile,High,High
2599,22.0,Female,5.81,4.44,2.45,8.11,91.0,97.0,Medium,Tablet,Medium,Medium
2600,20.0,Female,0.75,7.47,5.04,7.72,77.0,92.0,High,Mobile,High,High
2601,18.0,Male,5.14,4.88,2.87,7.07,100.0,87.0,Medium,Mobile,Medium,Medium
2602,21.0,Female,4.28,5.08,3.31,6.7,88.0,93.0,Medium,Mobile,Medium,Medium
2603,20.0,Male,3.62,8.06,3.58,5.96,82.0,86.0,High,Mobile,High,Medium
2604,19.0,Female,3.64,5.93,3.44,6.76,90.0,99.0,Medium,Mobile,Medium,Medium
2605,20.0,Male,4.57,5.19,3.13,5.52,95.0,90.0,Medium,Mobile,Medium,Medium
2606,20.0,Male,5.49,8.27,3.73,5.97,90.0,83.0,High,Mobile,High,Medium
2607,20.0,Male,3.01,9.19,4.2,5.91,73.0,76.0,High,Mobile,High,Medium
2608,18.0,Female,5.27,7.29,4.94,6.6,80.0,87.0,High,Mobile,High,Medium
2609,22.0,Male,3.93,4.69,1.92,7.37,88.0,100.0,Medium,Mobile,Medium,Low
2610,22.0,Male,5.72,4.98,2.68,7.49,96.0,88.0,Medium,Mobile,Medium,Medium
2611,21.0,Female,4.45,6.16,3.04,6.96,83.0,89.0,Medium,Mobile,High,Medium
2612,19.0,Male,4.73,6.64,3.98,6.41,93.0,89.0,Medium,Mobile,High,Medium
2613,20.0,Male,5.1,4.02,2.62,5.83,100.0,94.0,Medium,Laptop,Medium,Medium
2614,20.0,Male,4.83,7.45,3.79,6.25,83.0,83.0,High,Laptop,High,Medium
2615,21.0,Male,1.37,6.17,3.26,6.19,80.0,95.0,Medium,Mobile,High,Medium
2616,22.0,Female,3.83,2.57,1.79,8.06,100.0,100.0,Low,Mobile,Low,Low
2617,19.0,Female,5.56,4.14,2.63,8.1,100.0,100.0,Medium,Mobile,Medium,Medium
2618,21.0,Male,2.35,4.99,3.34,7.95,97.0,94.0,Medium,Laptop,Medium,Medium
2619,21.0,Female,3.91,5.85,3.11,7.64,84.0,96.0,Medium,Mobile,Medium,Medium
2620,23.0,Male,3.3,9.78,4.6,6.14,70.0,80.0,High,Mobile,High,Medium
2621,22.0,Male,3.36,6.48,3.39,6.49,80.0,82.0,Medium,Mobile,High,Medium
2622,22.0,Male,4.17,4.32,2.66,6.74,97.0,91.0,Medium,Tablet,Medium,Medium
2623,21.0,Male,4.69,6.44,2.79,5.71,92.0,100.0,Medium,Laptop,High,Medium
2624,23.0,Male,5.92,5.3,2.55,7.93,97.0,90.0,Medium,Mobile,Medium,Medium
2625,21.0,Female,3.15,6.65,2.75,6.73,79.0,89.0,Medium,Mobile,High,Medium
2626,19.0,Female,3.46,7.16,3.79,5.77,83.0,88.0,High,Laptop,High,Medium
2627,23.0,Male,2.9,8.42,5.46,5.85,71.0,85.0,High,Mobile,High,High
2628,22.0,Female,1.61,5.95,2.42,6.32,86.0,94.0,Medium,Mobile,Medium,Medium
2629,20.0,Female,3.69,9.28,5.59,6.38,75.0,83.0,High,Laptop,High,High
2630,20.0,Female,5.08,7.82,5.32,7.49,84.0,91.0,High,Mobile,High,High
2631,21.0,Female,6.14,4.59,2.16,7.0,94.0,100.0,Medium,Mobile,Medium,Medium
2632,21.0,Male,2.13,10.42,6.34,4.31,64.0,77.0,Very High,Mobile,High,High
2633,21.0,Female,2.8,6.65,4.61,6.72,73.0,87.0,Medium,Tablet,High,Medium
2634,21.0,Female,5.03,4.33,2.98,7.21,100.0,96.0,Medium,Mobile,Medium,Medium
2635,23.0,Female,4.5,9.31,4.38,6.16,76.0,77.0,High,Laptop,High,Medium
2636,22.0,Male,3.44,10.16,4.37,5.67,69.0,76.0,Very High,Mobile,High,Medium
2637,21.0,Male,4.87,5.93,2.64,7.19,88.0,97.0,Medium,Tablet,Medium,Medium
2638,22.0,Female,6.17,4.99,3.05,7.25,100.0,93.0,Medium,Tablet,Medium,Medium
2639,19.0,Male,3.72,5.66,3.5,7.05,80.0,96.0,Medium,Mobile,Medium,Medium
2640,21.0,Male,3.81,7.43,4.47,7.04,82.0,84.0,High,Mobile,High,Medium
2641,23.0,Female,5.69,8.56,4.29,6.14,88.0,86.0,High,Laptop,High,Medium
2642,20.0,Male,3.92,7.14,3.22,6.38,83.0,89.0,High,Laptop,High,Medium
2643,19.0,Female,2.92,6.2,3.56,8.06,86.0,94.0,Medium,Mobile,High,Medium
2644,20.0,Female,2.8,9.0,4.91,6.85,58.0,79.0,High,Laptop,High,Medium
2645,19.0,Female,3.56,5.37,3.32,7.79,84.0,94.0,Medium,Mobile,Medium,Medium
2646,19.0,Male,4.31,8.06,4.29,7.57,80.0,86.0,High,Mobile,High,Medium
2647,20.0,Male,3.6,5.42,2.72,7.54,90.0,86.0,Medium,Laptop,Medium,Medium
2648,18.0,Female,4.57,6.86,3.35,7.57,82.0,97.0,Medium,Mobile,High,Medium
2649,21.0,Female,3.69,5.77,2.67,5.78,83.0,93.0,Medium,Mobile,Medium,Medium
2650,22.0,Female,1.98,5.89,2.83,7.19,97.0,96.0,Medium,Tablet,Medium,Medium
2651,19.0,Male,5.09,5.25,2.25,7.0,91.0,100.0,Medium,Laptop,Medium,Medium
2652,23.0,Male,3.87,8.69,4.38,7.8,77.0,87.0,High,Tablet,High,Medium
2653,21.0,Female,5.56,4.53,1.86,8.04,100.0,95.0,Medium,Laptop,Medium,Low
2654,22.0,Male,4.14,4.52,2.06,6.79,90.0,97.0,Medium,Laptop,Medium,Medium
2655,20.0,Female,2.29,10.24,6.39,6.45,55.0,79.0,Very High,Mobile,High,High
2656,22.0,Male,4.39,7.96,3.96,6.74,79.0,91.0,High,Mobile,High,Medium
2657,19.0,Male,7.75,1.23,0.74,8.32,100.0,100.0,Low,Mobile,Low,Low
2658,22.0,Male,4.85,4.87,3.0,6.41,86.0,95.0,Medium,Mobile,Medium,Medium
2659,21.0,Male,6.1,2.38,1.37,8.01,100.0,100.0,Low,Tablet,Low,Low
2660,21.0,Female,4.68,4.1,2.82,7.2,100.0,100.0,Medium,Mobile,Medium,Medium
2661,19.0,Female,4.3,0.5,0.2,8.33,100.0,100.0,Low,Mobile,Low,Low
2662,19.0,Male,5.74,5.73,3.56,6.47,96.0,86.0,Medium,Laptop,Medium,Medium
2663,21.0,Female,6.27,3.72,2.56,6.99,100.0,100.0,Low,Mobile,Medium,Medium
2664,19.0,Male,5.32,6.12,4.03,7.92,92.0,100.0,Medium,Mobile,High,Medium
2665,21.0,Female,5.26,2.75,1.24,6.81,100.0,95.0,Low,Mobile,Low,Low
2666,18.0,Male,5.17,6.17,3.07,6.18,92.0,86.0,Medium,Laptop,High,Medium
2667,22.0,Female,5.82,5.17,2.34,7.12,100.0,90.0,Medium,Mobile,Medium,Medium
2668,19.0,Female,5.54,9.0,5.22,5.78,82.0,87.0,High,Mobile,High,High
2669,21.0,Female,4.84,8.82,5.41,5.73,79.0,74.0,High,Mobile,High,High
2670,21.0,Female,4.11,7.57,3.75,6.77,92.0,89.0,High,Mobile,High,Medium
2671,19.0,Female,3.13,5.35,3.01,5.93,89.0,93.0,Medium,Mobile,Medium,Medium
2672,21.0,Female,3.5,9.97,6.05,5.4,77.0,79.0,High,Tablet,High,High
2673,21.0,Female,5.74,2.89,1.52,9.0,100.0,100.0,Low,Mobile,Low,Low
2674,20.0,Female,6.19,3.19,2.09,7.93,100.0,100.0,Low,Mobile,Medium,Medium
2675,19.0,Male,6.18,5.83,3.68,6.44,90.0,88.0,Medium,Tablet,Medium,Medium
2676,18.0,Male,3.03,10.51,4.41,6.43,69.0,76.0,Very High,Laptop,High,Medium
2677,21.0,Female,7.14,5.6,3.28,7.53,100.0,94.0,Medium,Mobile,Medium,Medium
2678,18.0,Male,2.5,5.63,2.65,7.87,84.0,98.0,Medium,Mobile,Medium,Medium
2679,21.0,Female,5.87,5.93,1.77,7.47,100.0,93.0,Low,Laptop,Medium,Low
2680,20.0,Male,2.97,7.89,5.42,7.4,76.0,92.0,High,Mobile,High,High
2681,22.0,Female,1.64,7.91,5.25,4.99,77.0,80.0,High,Mobile,High,High
2682,20.0,Male,3.78,7.58,3.95,5.84,84.0,82.0,High,Mobile,High,Medium
2683,20.0,Male,3.13,4.74,2.31,7.38,88.0,91.0,Medium,Mobile,Medium,Medium
2684,22.0,Male,4.73,4.59,2.16,7.55,100.0,91.0,Medium,Laptop,Medium,Medium
2685,21.0,Female,5.32,3.41,1.91,6.79,100.0,99.0,Low,Mobile,Medium,Low
2686,21.0,Male,5.79,6.17,2.68,7.17,91.0,89.0,Medium,Mobile,High,Medium
2687,21.0,Male,3.34,3.84,2.17,6.93,95.0,90.0,Low,Laptop,Medium,Medium
2688,18.0,Female,6.3,3.65,1.46,7.25,100.0,99.0,Low,Mobile,Medium,Low
2689,22.0,Female,4.87,5.15,2.56,7.99,92.0,100.0,Medium,Mobile,Medium,Medium
2690,21.0,Male,6.03,5.02,2.34,7.92,98.0,97.0,Medium,Mobile,Medium,Medium
2691,19.0,Male,4.31,4.92,3.4,6.42,90.0,98.0,Medium,Laptop,Medium,Medium
2692,20.0,Male,2.62,6.93,4.28,5.97,80.0,85.0,Medium,Mobile,High,Medium
2693,20.0,Female,2.99,6.16,3.11,6.64,94.0,86.0,Medium,Laptop,High,Medium
2694,20.0,Male,3.12,5.42,2.32,7.09,96.0,93.0,Medium,Mobile,Medium,Medium
2695,21.0,Male,4.96,6.37,3.54,6.4,80.0,95.0,Medium,Laptop,High,Medium
2696,23.0,Male,6.87,4.02,1.87,8.23,100.0,95.0,Medium,Laptop,Medium,Low
2697,22.0,Male,3.76,6.21,3.48,7.24,82.0,98.0,Medium,Laptop,High,Medium
2698,19.0,Female,5.16,6.3,4.1,7.26,92.0,97.0,Medium,Mobile,High,Medium
2699,21.0,Male,3.57,2.99,1.75,6.59,99.0,100.0,Low,Mobile,Low,Low
2700,22.0,Male,4.12,7.99,4.72,7.54,83.0,85.0,High,Mobile,High,Medium
2701,21.0,Male,5.83,4.24,2.38,5.1,88.0,91.0,Medium,Mobile,Medium,Medium
2702,22.0,Male,2.71,6.18,4.19,7.63,82.0,92.0,Medium,Mobile,High,Medium
2703,24.0,Male,3.56,8.33,5.66,7.28,80.0,78.0,High,Mobile,High,High
2704,22.0,Female,4.8,7.85,4.35,6.28,91.0,84.0,High,Tablet,High,Medium
2705,21.0,Female,0.96,6.07,2.98,8.0,69.0,89.0,Medium,Laptop,High,Medium
2706,22.0,Female,6.32,5.28,2.84,7.09,99.0,90.0,Medium,Mobile,Medium,Medium
2707,21.0,Female,4.35,7.9,3.6,6.67,78.0,90.0,High,Mobile,High,Medium
2708,21.0,Female,4.96,7.35,4.34,7.0,81.0,88.0,High,Laptop,High,Medium
2709,20.0,Male,4.38,4.76,2.62,9.0,96.0,90.0,Medium,Mobile,Medium,Medium
2710,23.0,Female,2.91,4.41,1.9,8.39,88.0,100.0,Medium,Mobile,Medium,Low
2711,19.0,Female,6.38,1.86,0.85,8.39,100.0,100.0,Low,Mobile,Low,Low
2712,23.0,Female,4.31,6.31,3.43,6.21,93.0,88.0,Medium,Mobile,High,Medium
2713,21.0,Male,4.59,5.83,3.88,7.15,85.0,94.0,Medium,Laptop,Medium,Medium
2714,18.0,Male,5.12,8.27,4.71,5.9,83.0,85.0,High,Tablet,High,Medium
2715,21.0,Female,5.2,6.72,4.06,7.51,86.0,92.0,Medium,Mobile,High,Medium
2716,18.0,Female,6.0,8.67,4.35,6.58,81.0,76.0,High,Mobile,High,Medium
2717,21.0,Female,5.1,4.61,2.63,6.38,94.0,94.0,Medium,Mobile,Medium,Medium
2718,22.0,Male,2.99,8.28,4.42,6.61,84.0,89.0,High,Laptop,High,Medium
2719,20.0,Male,4.59,4.94,2.95,6.53,97.0,99.0,Medium,Laptop,Medium,Medium
2720,21.0,Male,4.53,7.56,3.14,6.81,85.0,77.0,High,Mobile,High,Medium
2721,23.0,Female,6.6,3.08,1.69,6.9,100.0,100.0,Low,Laptop,Medium,Low
2722,20.0,Male,2.6,6.47,3.16,6.93,80.0,88.0,Medium,Mobile,High,Medium
2723,19.0,Male,5.7,2.03,1.01,8.39,100.0,100.0,Low,Mobile,Low,Low
2724,23.0,Female,6.59,5.47,3.76,7.06,91.0,91.0,Medium,Laptop,Medium,Medium
2725,23.0,Male,3.95,6.88,3.13,6.51,86.0,82.0,Medium,Mobile,High,Medium
2726,21.0,Female,5.93,4.96,2.45,7.37,96.0,97.0,Medium,Mobile,Medium,Medium
2727,22.0,Male,5.72,3.9,2.16,7.98,99.0,97.0,Low,Laptop,Medium,Medium
2728,23.0,Female,5.14,7.69,5.07,5.78,82.0,89.0,High,Mobile,High,High
2729,19.0,Female,3.59,5.79,3.04,7.25,92.0,84.0,Medium,Mobile,Medium,Medium
2730,20.0,Female,3.83,5.02,3.13,8.25,82.0,95.0,Medium,Mobile,Medium,Medium
2731,22.0,Female,4.5,6.08,3.99,7.44,85.0,93.0,Medium,Mobile,High,Medium
2732,23.0,Male,1.08,11.27,5.56,5.99,53.0,74.0,Very High,Mobile,High,High
2733,21.0,Male,3.48,8.31,4.3,7.05,71.0,86.0,High,Mobile,High,Medium
2734,19.0,Male,4.1,8.33,4.22,6.9,76.0,86.0,High,Laptop,High,Medium
2735,23.0,Female,6.38,6.87,4.46,7.43,97.0,99.0,Medium,Tablet,High,Medium
2736,20.0,Female,4.88,6.33,2.62,5.31,90.0,87.0,Medium,Mobile,High,Medium
2737,20.0,Male,6.69,1.21,0.6,6.72,100.0,100.0,Low,Mobile,Low,Low
2738,21.0,Female,6.31,4.64,2.8,8.08,98.0,95.0,Medium,Laptop,Medium,Medium
2739,23.0,Male,3.63,5.93,2.87,5.99,92.0,94.0,Medium,Tablet,Medium,Medium
2740,22.0,Female,5.43,2.25,1.19,8.07,100.0,100.0,Low,Mobile,Low,Low
2741,21.0,Female,8.1,3.69,2.07,7.18,100.0,98.0,Low,Laptop,Medium,Medium
2742,21.0,Male,5.59,2.04,0.94,7.0,100.0,100.0,Low,Mobile,Low,Low
2743,21.0,Male,5.86,5.92,3.13,7.3,95.0,91.0,Medium,Tablet,Medium,Medium
2744,21.0,Male,5.16,7.64,4.21,6.83,85.0,93.0,High,Mobile,High,Medium
2745,18.0,Female,2.06,8.21,5.5,8.25,83.0,82.0,High,Tablet,High,High
2746,20.0,Male,4.62,6.83,3.27,6.33,88.0,84.0,Medium,Mobile,High,Medium
2747,21.0,Male,5.26,4.07,2.69,8.54,100.0,100.0,Medium,Tablet,Medium,Medium
2748,19.0,Male,6.05,2.14,1.27,8.05,100.0,100.0,Low,Mobile,Low,Low
2749,21.0,Male,4.65,2.49,1.01,7.17,100.0,100.0,Low,Mobile,Low,Low
2750,20.0,Female,3.92,3.46,2.14,8.15,96.0,100.0,Low,Laptop,Medium,Medium
2751,23.0,Female,4.46,4.22,1.73,7.81,99.0,100.0,Medium,Laptop,Medium,Low
2752,23.0,Male,4.48,5.68,3.97,7.09,91.0,91.0,Medium,Laptop,Medium,Medium
2753,20.0,Female,6.53,3.97,2.63,7.62,100.0,100.0,Low,Mobile,Medium,Medium
2754,20.0,Female,6.48,6.68,3.27,6.39,93.0,83.0,Medium,Laptop,High,Medium
2755,20.0,Male,6.31,5.54,2.64,6.43,82.0,91.0,Medium,Tablet,Medium,Medium
2756,20.0,Male,5.53,6.02,3.1,7.6,83.0,95.0,Medium,Mobile,High,Medium
2757,21.0,Female,2.61,8.28,4.2,6.36,74.0,76.0,High,Mobile,High,Medium
2758,19.0,Female,4.72,3.64,1.86,7.41,99.0,97.0,Low,Laptop,Medium,Low
2759,19.0,Male,4.5,6.84,3.39,7.06,91.0,100.0,Medium,Laptop,High,Medium
2760,21.0,Male,3.75,5.97,3.5,7.22,91.0,93.0,Medium,Laptop,Medium,Medium
2761,21.0,Male,5.39,5.33,2.39,5.99,93.0,97.0,Medium,Laptop,Medium,Medium
2762,19.0,Female,4.83,7.77,5.08,7.68,86.0,90.0,High,Laptop,High,High
2763,22.0,Male,4.62,7.76,5.0,6.74,78.0,86.0,High,Laptop,High,Medium
2764,20.0,Male,6.3,4.11,2.23,7.22,95.0,96.0,Medium,Tablet,Medium,Medium
2765,21.0,Female,3.52,5.64,3.7,7.42,86.0,92.0,Medium,Laptop,Medium,Medium
2766,22.0,Female,5.45,6.56,3.11,7.08,90.0,85.0,Medium,Laptop,High,Medium
2767,20.0,Male,3.83,5.45,2.21,7.72,98.0,92.0,Medium,Mobile,Medium,Medium
2768,21.0,Male,3.02,7.17,4.2,7.2,77.0,86.0,High,Mobile,High,Medium
2769,20.0,Female,4.97,6.56,3.53,7.46,94.0,89.0,Medium,Mobile,High,Medium
2770,20.0,Male,4.86,9.67,5.51,7.35,78.0,76.0,High,Laptop,High,High
2771,20.0,Male,6.0,2.94,1.97,8.32,100.0,100.0,Low,Mobile,Low,Low
2772,19.0,Female,4.6,5.76,3.98,6.92,86.0,93.0,Medium,Mobile,Medium,Medium
2773,20.0,Male,5.42,4.18,2.47,6.47,100.0,100.0,Medium,Mobile,Medium,Medium
2774,18.0,Female,4.3,7.21,4.54,8.09,86.0,85.0,High,Laptop,High,Medium
2775,20.0,Female,4.12,2.77,1.18,7.46,100.0,100.0,Low,Laptop,Low,Low
2776,20.0,Male,2.8,6.69,3.0,6.48,88.0,76.0,Medium,Tablet,High,Medium
2777,20.0,Male,4.78,5.93,2.94,5.86,88.40113941018767,94.0,Medium,Mobile,Medium,Medium
2778,20.0,Female,5.04,4.53,2.4,7.56,100.0,96.0,Medium,Mobile,Medium,Medium
2779,20.0,Female,5.38,3.11,1.66,7.7,100.0,99.0,Low,Mobile,Medium,Low
2780,21.0,Female,5.59,5.07,2.5,5.97,95.0,96.0,Medium,Mobile,Medium,Medium
2781,22.0,Female,3.59,8.17,4.76,6.93,75.0,83.0,High,Laptop,High,Medium
2782,20.0,Male,5.19,5.95,2.71,6.61,97.0,90.0,Medium,Mobile,Medium,Medium
2783,19.0,Female,3.95,7.26,4.27,8.9,89.0,92.0,High,Mobile,High,Medium
2784,19.0,Male,5.69,9.33,4.22,5.88,79.0,74.0,High,Mobile,High,Medium
2785,20.0,Male,4.44,6.53,2.74,6.55,87.0,92.0,Medium,Mobile,High,Medium
2786,20.0,Male,7.64,4.88,2.44,6.52,100.0,92.0,Medium,Mobile,Medium,Medium
2787,19.0,Male,4.64,6.93,3.25,7.84,88.0,84.0,Medium,Mobile,High,Medium
2788,19.0,Female,4.57,4.91,3.27,6.92,86.0,97.0,Medium,Mobile,Medium,Medium
2789,20.0,Male,3.72,4.99,2.08,6.62,89.0,94.0,Medium,Mobile,Medium,Medium
