Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type
2444,22,Female,3.15,9.45,5.25,6.5,66.0,81.0,High,Mobile
2445,20,Male,3.51,9.28,6.29,6.54,75.0,85.0,High,Laptop
2446,21,Female,6.26,2.15,1.12,6.87,100.0,100.0,Low,Tablet
2447,21,Female,5.32,7.15,5.0,6.54,80.0,88.0,High,Mobile
2448,20,Male,3.7,5.64,3.24,7.2,82.0,91.0,Medium,Laptop
2449,19,Male,4.85,6.31,2.6,6.59,93.0,89.0,Medium,Laptop
2450,19,Male,4.13,5.2,3.0,9.0,87.0,94.0,Medium,Tablet
2451,19,Male,4.2,6.24,3.01,6.28,89.0,91.0,Medium,Mobile
2452,19,Male,4.6,6.3,2.58,7.88,81.0,99.0,Medium,Laptop
2453,20,Male,4.84,4.84,3.13,7.92,98.0,92.0,Medium,Mobile
2454,19,Female,5.92,4.21,2.03,7.35,91.0,100.0,Medium,Laptop
2455,22,Female,5.35,5.1,3.26,6.49,92.0,97.0,Medium,Laptop
2456,23,Female,2.55,6.47,3.15,6.29,73.0,88.0,Medium,Laptop
2457,20,Female,2.51,7.2,3.3,6.35,81.0,85.0,High,Mobile
2458,21,Male,3.54,7.71,5.34,5.23,78.0,84.0,High,Laptop
2459,21,Male,6.99,5.01,2.55,6.4,100.0,95.0,Medium,Mobile
2460,21,Female,3.31,6.57,3.81,5.7,79.0,88.0,Medium,Mobile
2461,21,Male,3.67,7.93,4.62,7.69,,81.0,High,Mobile
2462,22,Female,3.16,8.33,4.73,7.03,64.0,84.0,High,Laptop
2463,21,Female,3.87,5.88,3.97,7.65,86.0,97.0,Medium,Tablet
2464,19,Male,4.85,5.56,3.35,7.56,89.0,97.0,Medium,Laptop
2465,22,Female,6.07,6.38,3.32,7.06,95.0,91.0,Medium,Mobile
2466,22,Male,5.74,3.7,2.44,8.63,100.0,100.0,Low,Mobile
2467,19,Male,3.65,5.61,2.55,6.59,90.0,89.0,Medium,Mobile
2468,21,Female,7.36,7.49,4.22,6.79,92.0,86.0,High,Mobile
2469,22,Male,4.21,7.28,4.99,7.34,83.0,91.0,High,Mobile
2470,20,Female,3.97,5.46,3.21,6.05,92.0,92.0,Medium,Mobile
2471,22,Male,6.06,6.44,4.15,9.0,92.0,91.0,Medium,Mobile
2472,24,Female,4.43,4.35,2.59,7.35,98.0,100.0,Medium,Laptop
2473,19,Female,6.07,7.41,4.83,6.83,90.0,88.0,High,Laptop
2474,18,Female,3.5,5.84,3.99,8.04,82.0,91.0,Medium,Laptop
2475,21,Male,6.38,5.45,2.63,7.84,96.0,91.0,Medium,Mobile
2476,22,Male,4.96,5.28,2.38,7.17,92.0,94.0,Medium,Mobile
2477,20,Female,6.09,5.87,3.2,7.13,100.0,93.0,Medium,Mobile
2478,23,Male,7.05,5.1,3.11,5.98,99.0,97.0,Medium,Mobile
2479,18,Female,2.74,7.32,3.43,6.29,76.0,84.0,High,Laptop
2480,22,Female,6.27,5.21,2.09,7.57,100.0,89.0,Medium,Mobile
2481,20,Female,1.85,9.19,4.62,6.72,58.0,71.0,High,Laptop
2482,23,Female,2.36,8.93,6.17,7.39,83.0,81.0,High,Tablet
2483,23,Male,4.07,4.22,2.57,7.26,91.0,97.0,Medium,Mobile
2484,19,Female,5.06,6.14,3.2,5.86,87.0,92.0,Medium,Mobile
2485,20,Female,4.93,4.7,2.15,8.11,93.0,100.0,Medium,Tablet
2486,22,Male,4.49,5.35,2.71,8.28,91.0,95.0,Medium,Laptop
2487,20,Female,3.48,10.0,4.51,6.92,,69.0,Very High,Laptop
2488,20,Male,5.4,5.38,2.32,6.99,90.0,88.0,Medium,Laptop
2489,21,Male,5.09,6.72,4.52,7.69,92.0,86.0,Medium,Mobile
2490,18,Male,5.49,7.08,4.95,9.0,87.0,91.0,High,Mobile
2491,20,Female,7.28,4.0,1.8,7.49,100.0,97.0,Medium,Mobile
2492,19,Male,4.99,4.29,1.79,6.29,100.0,100.0,Medium,Mobile
2493,20,Female,4.6,3.59,1.79,7.01,96.0,95.0,Low,Mobile
2494,23,Female,5.77,4.23,2.28,7.85,100.0,100.0,Medium,Mobile
2495,19,Male,4.78,0.5,0.23,6.82,100.0,100.0,Low,Laptop
2496,22,Male,3.36,7.09,3.48,6.92,84.0,89.0,High,Mobile
2497,20,Female,4.47,10.11,4.65,6.48,77.0,79.0,Very High,Mobile
2498,20,Male,4.26,6.3,3.98,8.17,82.0,95.0,Medium,Mobile
2499,22,Female,3.9,3.17,1.95,8.61,98.0,100.0,Low,Mobile
2500,21,Male,3.1,4.71,2.78,7.95,84.0,99.0,Medium,Mobile
2501,21,Male,4.83,5.08,2.62,5.45,98.0,90.0,Medium,Laptop
2502,22,Female,6.48,3.96,2.66,8.14,99.0,100.0,Low,Laptop
2503,20,Male,5.34,7.72,5.33,7.22,71.0,87.0,High,Mobile
2504,20,Male,4.15,7.62,3.44,6.88,80.0,90.0,High,Mobile
2505,19,Male,7.6,3.69,1.72,6.08,100.0,99.0,Low,Laptop
2506,19,Male,3.94,,4.15,6.09,79.0,84.0,High,Mobile
2507,25,Female,3.42,9.05,3.87,5.46,81.0,85.0,High,Mobile
2508,22,Female,0.5,9.81,5.21,4.63,59.0,78.0,High,Mobile
2509,18,Male,2.24,11.73,6.74,5.85,58.0,69.0,Very High,Tablet
2510,19,Female,6.06,4.2,2.34,6.72,,100.0,Medium,Mobile
2511,21,Female,4.68,11.65,5.82,7.97,,69.0,Very High,Tablet
2512,21,Male,3.72,5.29,2.98,7.01,87.0,88.0,Medium,Mobile
2513,21,Male,5.41,4.82,3.31,8.27,100.0,99.0,Medium,Mobile
2514,20,Female,5.56,6.65,3.07,5.61,79.0,89.0,Medium,Laptop
2515,20,Female,4.86,4.84,2.89,6.81,95.0,93.0,Medium,Mobile
2516,21,Female,1.52,6.8,2.81,6.92,83.0,94.0,Medium,Mobile
2517,21,Female,5.59,3.36,1.41,6.8,100.0,100.0,Low,Mobile
2518,18,Male,5.56,5.52,3.12,6.76,96.0,94.0,Medium,Mobile
2519,20,Female,2.59,8.57,3.7,6.31,61.0,82.0,High,Mobile
2520,19,Male,4.23,5.89,2.4,6.83,94.0,91.0,Medium,Laptop
2521,21,Female,3.03,6.28,2.84,8.43,85.0,95.0,Medium,Laptop
2522,25,Male,1.13,6.95,3.96,7.11,78.0,83.0,Medium,Tablet
2523,21,Male,5.03,8.34,5.1,6.92,79.0,90.0,High,Laptop
2524,20,Male,5.49,2.69,1.24,8.09,100.0,100.0,Low,Laptop
2525,22,Female,6.07,7.17,4.31,7.26,95.0,86.0,High,Laptop
2526,21,Male,5.69,5.46,2.48,7.04,96.0,97.0,Medium,Laptop
2527,21,Male,3.98,6.33,3.7,6.68,88.0,94.0,Medium,Mobile
2528,21,Male,3.76,8.12,4.25,6.71,82.0,84.0,High,Mobile
2529,24,Male,5.9,3.61,2.15,8.4,100.0,100.0,Low,Laptop
2530,19,Female,6.27,3.97,2.77,8.31,97.0,100.0,Low,Mobile
2531,21,Female,6.05,2.13,1.45,7.58,100.0,100.0,Low,Tablet
2532,19,Male,6.16,4.9,1.97,7.83,100.0,99.0,Medium,Mobile
2533,21,Male,3.35,8.66,5.76,6.31,78.0,90.0,High,Mobile
2534,19,Female,3.38,5.76,2.42,7.08,87.0,91.0,Medium,Laptop
2535,20,Male,5.23,3.32,2.28,7.16,100.0,100.0,Low,Mobile
2536,20,Male,5.04,5.03,2.44,7.05,87.0,95.0,Medium,Tablet
2537,22,Male,3.95,3.02,1.55,8.67,95.0,100.0,Low,Tablet
2538,22,Male,3.57,3.75,1.6,7.52,89.0,100.0,Low,Laptop
2539,19,Male,4.8,6.78,2.94,6.95,85.0,89.0,Medium,Mobile
2540,21,Female,4.72,3.65,2.26,6.31,100.0,96.0,Low,Mobile
2541,19,Female,3.63,8.23,5.62,6.31,70.0,86.0,High,Mobile
2542,19,Female,4.11,5.86,3.42,6.83,93.0,86.0,Medium,Laptop
2543,20,Male,6.27,6.17,3.79,6.3,98.0,96.0,Medium,Mobile
2544,20,Male,6.18,5.44,3.42,7.13,96.0,94.0,Medium,Mobile
2545,24,Male,2.55,7.55,3.62,6.35,71.0,82.0,High,Mobile
2546,21,Female,3.39,7.57,3.13,6.75,75.0,84.0,High,Mobile
2547,18,Female,5.32,,2.67,6.96,85.0,93.0,Medium,Laptop
2548,20,Female,4.88,7.13,3.6,6.01,88.0,89.0,High,Mobile
2549,22,Male,4.58,5.58,2.64,6.77,93.0,96.0,Medium,Mobile
2550,24,Male,2.81,7.08,2.96,6.85,78.0,85.0,High,Laptop
2551,18,Male,3.88,5.32,2.41,8.08,91.0,98.0,Medium,Laptop
2552,18,Female,3.88,6.0,2.62,7.21,83.0,90.0,Medium,Laptop
2553,23,Female,5.0,5.45,3.68,6.58,89.0,91.0,Medium,Laptop
2554,21,Female,6.82,5.09,2.25,7.5,97.0,85.0,Medium,Mobile
2555,19,Female,4.09,4.62,2.59,8.64,100.0,97.0,Medium,Mobile
2556,21,Male,2.99,6.94,4.01,7.55,81.0,93.0,Medium,Tablet
2557,18,Female,3.58,8.62,4.85,6.91,77.0,89.0,High,Tablet
2558,21,Female,5.04,8.34,3.58,7.11,81.0,85.0,High,Laptop
2559,21,Male,3.52,3.49,1.73,8.65,100.0,100.0,Low,Laptop
2560,22,Male,5.47,8.58,3.56,7.34,89.0,93.0,High,Tablet
2561,19,Male,4.49,5.36,2.78,7.58,90.0,97.0,Medium,Mobile
2562,21,Male,3.26,7.2,3.29,7.61,83.0,87.0,High,Mobile
2563,19,Male,3.12,4.19,2.38,6.5,90.0,98.0,Medium,Laptop
2564,21,Female,5.26,6.28,3.82,5.74,94.0,84.0,Medium,Tablet
2565,19,Male,4.11,6.63,3.71,7.0,79.0,95.0,Medium,Laptop
2566,20,Male,5.6,3.03,1.61,7.65,100.0,99.0,Low,Laptop
2567,19,Male,3.05,7.22,3.73,6.32,79.0,82.0,High,Mobile
2568,21,Female,3.31,,5.67,7.12,76.0,79.0,High,Mobile
2569,22,Female,4.02,5.65,2.63,5.58,85.0,95.0,Medium,Mobile
2570,20,Male,3.56,8.72,5.41,6.03,74.0,80.0,High,Tablet
2571,21,Female,3.81,5.62,3.53,6.69,88.0,94.0,Medium,Mobile
2572,18,Female,2.15,7.7,4.05,5.35,70.0,88.0,High,Mobile
2573,20,Male,9.11,1.56,0.76,9.0,100.0,100.0,Low,Tablet
2574,20,Male,1.41,10.84,5.87,4.94,67.0,76.0,Very High,Mobile
2575,24,Female,3.82,8.99,3.85,5.93,81.0,76.0,High,Laptop
2576,19,Female,2.54,5.43,2.25,7.84,90.0,92.0,Medium,Mobile
2577,23,Female,3.29,2.06,0.89,8.3,100.0,100.0,Low,Mobile
2578,22,Female,4.44,6.58,3.0,6.0,87.0,90.0,Medium,Laptop
2579,21,Female,5.58,3.11,1.71,8.12,100.0,100.0,Low,Tablet
2580,23,Female,5.75,,4.51,7.05,90.0,89.0,Medium,Mobile
2581,21,Male,4.73,6.82,3.21,8.7,90.0,88.0,Medium,Laptop
2582,21,Male,4.88,4.12,2.8,7.7,93.0,95.0,Medium,Mobile
2583,20,Male,2.69,8.24,5.66,6.44,74.0,83.0,High,Mobile
2584,22,Female,5.82,7.61,5.23,5.99,85.0,85.0,High,Mobile
2585,22,Female,5.03,7.95,5.18,6.01,78.0,90.0,High,Laptop
2586,20,Female,3.0,6.02,3.07,6.34,86.0,84.0,Medium,Mobile
2587,19,Male,5.39,3.17,1.34,8.66,93.0,100.0,Low,Mobile
2588,20,Female,4.08,7.96,4.54,6.62,83.0,78.0,High,Laptop
2589,19,Male,4.25,5.46,3.1,7.56,81.0,93.0,Medium,Mobile
2590,20,Male,6.26,3.22,2.11,8.77,100.0,95.0,Low,Mobile
2591,22,Female,4.69,8.7,6.08,4.57,77.0,76.0,High,Mobile
2592,20,Female,3.01,10.2,5.63,7.18,71.0,84.0,Very High,Laptop
2593,20,Female,4.19,5.92,2.98,7.06,83.0,94.0,Medium,Mobile
2594,21,Male,5.0,10.32,4.7,6.48,76.0,78.0,Very High,Laptop
2595,22,Male,5.57,6.18,2.48,6.3,91.0,93.0,Medium,Mobile
2596,18,Male,4.81,5.24,2.9,6.55,97.0,94.0,Medium,Mobile
2597,20,Male,2.92,4.74,2.69,7.64,85.0,100.0,Medium,Laptop
2598,21,Female,3.93,9.27,6.0,8.25,78.0,84.0,High,Mobile
2599,22,Female,5.81,4.44,2.45,8.11,91.0,97.0,Medium,Tablet
2600,20,Female,0.75,7.47,5.04,7.72,77.0,92.0,High,Mobile
2601,18,Male,5.14,4.88,2.87,7.07,100.0,87.0,Medium,Mobile
2602,21,Female,4.28,5.08,3.31,6.7,88.0,93.0,Medium,Mobile
2603,20,Male,3.62,8.06,3.58,5.96,82.0,86.0,High,Mobile
2604,19,Female,3.64,,3.44,6.76,90.0,99.0,Medium,Mobile
2605,20,Male,4.57,5.19,3.13,5.52,95.0,90.0,Medium,Mobile
2606,20,Male,5.49,8.27,3.73,5.97,90.0,83.0,High,Mobile
2607,20,Male,3.01,9.19,4.2,5.91,73.0,76.0,High,Mobile
2608,18,Female,5.27,7.29,4.94,6.6,80.0,87.0,High,Mobile
2609,22,Male,3.93,4.69,1.92,7.37,88.0,100.0,Medium,Mobile
2610,22,Male,5.72,4.98,2.68,7.49,96.0,88.0,Medium,Mobile
2611,21,Female,4.45,6.16,3.04,6.96,83.0,89.0,Medium,Mobile
2612,19,Male,4.73,6.64,3.98,6.41,93.0,89.0,Medium,Mobile
2613,20,Male,5.1,4.02,2.62,5.83,100.0,94.0,Medium,Laptop
2614,20,Male,4.83,7.45,3.79,6.25,83.0,83.0,High,Laptop
2615,21,Male,1.37,6.17,3.26,6.19,80.0,95.0,Medium,Mobile
2616,22,Female,3.83,2.57,1.79,8.06,100.0,100.0,Low,Mobile
2617,19,Female,5.56,4.14,2.63,8.1,100.0,100.0,Medium,Mobile
2618,21,Male,2.35,4.99,3.34,7.95,97.0,94.0,Medium,Laptop
2619,21,Female,3.91,5.85,3.11,7.64,84.0,96.0,Medium,Mobile
2620,23,Male,3.3,9.78,4.6,6.14,70.0,80.0,High,Mobile
2621,22,Male,3.36,6.48,3.39,6.49,80.0,82.0,Medium,Mobile
2622,22,Male,4.17,4.32,2.66,6.74,97.0,91.0,Medium,Tablet
2623,21,Male,4.69,6.44,2.79,5.71,92.0,100.0,Medium,Laptop
2624,23,Male,5.92,5.3,2.55,7.93,97.0,90.0,Medium,Mobile
2625,21,Female,3.15,6.65,2.75,6.73,79.0,89.0,Medium,Mobile
2626,19,Female,3.46,7.16,3.79,5.77,83.0,88.0,High,Laptop
2627,23,Male,2.9,8.42,5.46,5.85,71.0,85.0,High,Mobile
2628,22,Female,1.61,5.95,2.42,6.32,86.0,94.0,Medium,Mobile
2629,20,Female,3.69,9.28,5.59,6.38,75.0,83.0,High,Laptop
2630,20,Female,5.08,7.82,5.32,7.49,84.0,91.0,High,Mobile
2631,21,Female,6.14,4.59,2.16,7.0,94.0,100.0,Medium,Mobile
2632,21,Male,2.13,10.42,6.34,4.31,64.0,77.0,Very High,Mobile
2633,21,Female,2.8,6.65,4.61,6.72,73.0,87.0,Medium,Tablet
2634,21,Female,5.03,4.33,2.98,7.21,100.0,96.0,Medium,Mobile
2635,23,Female,4.5,9.31,4.38,6.16,76.0,77.0,High,Laptop
2636,22,Male,3.44,10.16,4.37,5.67,69.0,76.0,Very High,Mobile
2637,21,Male,4.87,5.93,2.64,7.19,88.0,97.0,Medium,Tablet
2638,22,Female,6.17,4.99,3.05,7.25,100.0,93.0,Medium,Tablet
2639,19,Male,3.72,5.66,3.5,7.05,80.0,96.0,Medium,Mobile
2640,21,Male,3.81,7.43,4.47,7.04,82.0,84.0,High,Mobile
2641,23,Female,5.69,8.56,4.29,6.14,88.0,86.0,High,Laptop
2642,20,Male,3.92,7.14,3.22,6.38,83.0,89.0,High,Laptop
2643,19,Female,2.92,6.2,3.56,8.06,86.0,94.0,Medium,Mobile
2644,20,Female,2.8,9.0,4.91,6.85,58.0,79.0,High,Laptop
2645,19,Female,3.56,5.37,3.32,7.79,84.0,94.0,Medium,Mobile
2646,19,Male,4.31,8.06,4.29,7.57,80.0,86.0,High,Mobile
2647,20,Male,3.6,5.42,2.72,7.54,90.0,86.0,Medium,Laptop
2648,18,Female,4.57,6.86,3.35,7.57,82.0,97.0,Medium,Mobile
2649,21,Female,3.69,5.77,2.67,5.78,83.0,93.0,Medium,Mobile
2650,22,Female,1.98,5.89,2.83,7.19,97.0,96.0,Medium,Tablet
2651,19,Male,5.09,5.25,2.25,7.0,91.0,100.0,Medium,Laptop
2652,23,Male,3.87,8.69,4.38,7.8,77.0,87.0,High,Tablet
2653,21,Female,5.56,4.53,1.86,8.04,100.0,95.0,Medium,Laptop
2654,22,Male,4.14,4.52,2.06,6.79,90.0,97.0,Medium,Laptop
2655,20,Female,2.29,10.24,6.39,6.45,55.0,79.0,Very High,Mobile
2656,22,Male,4.39,7.96,3.96,6.74,79.0,91.0,High,Mobile
2657,19,Male,7.75,1.23,0.74,8.32,100.0,100.0,Low,Mobile
2658,22,Male,4.85,4.87,3.0,6.41,86.0,95.0,Medium,Mobile
2659,21,Male,6.1,2.38,1.37,8.01,100.0,100.0,Low,Tablet
2660,21,Female,4.68,4.1,2.82,7.2,100.0,100.0,Medium,Mobile
2661,19,Female,4.3,0.5,0.2,8.33,100.0,100.0,Low,Mobile
2662,19,Male,5.74,5.73,3.56,6.47,96.0,86.0,Medium,Laptop
2663,21,Female,6.27,3.72,2.56,6.99,100.0,100.0,Low,Mobile
2664,19,Male,5.32,6.12,4.03,7.92,92.0,100.0,Medium,Mobile
2665,21,Female,5.26,2.75,1.24,6.81,100.0,95.0,Low,Mobile
2666,18,Male,5.17,6.17,3.07,6.18,92.0,86.0,Medium,Laptop
2667,22,Female,5.82,5.17,2.34,7.12,100.0,90.0,Medium,Mobile
2668,19,Female,5.54,9.0,5.22,5.78,82.0,87.0,High,Mobile
2669,21,Female,4.84,8.82,5.41,5.73,79.0,74.0,High,Mobile
2670,21,Female,4.11,7.57,3.75,6.77,92.0,89.0,High,Mobile
2671,19,Female,3.13,5.35,3.01,5.93,89.0,93.0,Medium,Mobile
2672,21,Female,3.5,9.97,6.05,5.4,77.0,79.0,High,Tablet
2673,21,Female,5.74,2.89,1.52,9.0,100.0,100.0,Low,Mobile
2674,20,Female,6.19,3.19,2.09,7.93,100.0,100.0,Low,Mobile
2675,19,Male,6.18,5.83,3.68,6.44,90.0,88.0,Medium,Tablet
2676,18,Male,3.03,10.51,4.41,6.43,69.0,76.0,Very High,Laptop
2677,21,Female,7.14,5.6,3.28,7.53,100.0,94.0,Medium,Mobile
2678,18,Male,2.5,5.63,2.65,7.87,84.0,98.0,Medium,Mobile
2679,21,Female,5.87,,1.77,7.47,100.0,93.0,Low,Laptop
2680,20,Male,2.97,7.89,5.42,7.4,76.0,92.0,High,Mobile
2681,22,Female,1.64,7.91,5.25,4.99,77.0,80.0,High,Mobile
2682,20,Male,3.78,7.58,3.95,5.84,84.0,82.0,High,Mobile
2683,20,Male,3.13,4.74,2.31,7.38,88.0,91.0,Medium,Mobile
2684,22,Male,4.73,4.59,2.16,7.55,100.0,91.0,Medium,Laptop
2685,21,Female,5.32,3.41,1.91,6.79,100.0,99.0,Low,Mobile
2686,21,Male,5.79,6.17,2.68,7.17,91.0,89.0,Medium,Mobile
2687,21,Male,3.34,3.84,2.17,6.93,95.0,90.0,Low,Laptop
2688,18,Female,6.3,3.65,1.46,7.25,100.0,99.0,Low,Mobile
2689,22,Female,4.87,5.15,2.56,7.99,92.0,100.0,Medium,Mobile
2690,21,Male,6.03,5.02,2.34,7.92,98.0,97.0,Medium,Mobile
2691,19,Male,4.31,4.92,3.4,6.42,90.0,98.0,Medium,Laptop
2692,20,Male,2.62,6.93,4.28,5.97,80.0,85.0,Medium,Mobile
2693,20,Female,2.99,6.16,3.11,6.64,94.0,86.0,Medium,Laptop
2694,20,Male,3.12,5.42,2.32,7.09,96.0,93.0,Medium,Mobile
2695,21,Male,4.96,6.37,3.54,6.4,80.0,95.0,Medium,Laptop
2696,23,Male,6.87,4.02,1.87,8.23,100.0,95.0,Medium,Laptop
2697,22,Male,3.76,6.21,3.48,7.24,82.0,98.0,Medium,Laptop
2698,19,Female,5.16,6.3,4.1,7.26,92.0,97.0,Medium,Mobile
2699,21,Male,3.57,2.99,1.75,6.59,99.0,100.0,Low,Mobile
2700,22,Male,4.12,7.99,4.72,7.54,83.0,85.0,High,Mobile
2701,21,Male,5.83,4.24,2.38,5.1,88.0,91.0,Medium,Mobile
2702,22,Male,2.71,6.18,4.19,7.63,82.0,92.0,Medium,Mobile
2703,24,Male,3.56,8.33,5.66,7.28,80.0,78.0,High,Mobile
2704,22,Female,4.8,7.85,4.35,6.28,91.0,84.0,High,Tablet
2705,21,Female,0.96,6.07,2.98,8.0,69.0,89.0,Medium,Laptop
2706,22,Female,6.32,5.28,2.84,7.09,99.0,90.0,Medium,Mobile
2707,21,Female,4.35,7.9,3.6,6.67,78.0,90.0,High,Mobile
2708,21,Female,4.96,7.35,4.34,7.0,81.0,88.0,High,Laptop
2709,20,Male,4.38,4.76,2.62,9.0,96.0,90.0,Medium,Mobile
2710,23,Female,2.91,4.41,1.9,8.39,88.0,100.0,Medium,Mobile
2711,19,Female,6.38,1.86,0.85,8.39,100.0,100.0,Low,Mobile
2712,23,Female,4.31,6.31,3.43,6.21,93.0,88.0,Medium,Mobile
2713,21,Male,4.59,5.83,3.88,7.15,85.0,94.0,Medium,Laptop
2714,18,Male,5.12,8.27,4.71,5.9,83.0,85.0,High,Tablet
2715,21,Female,5.2,6.72,4.06,7.51,86.0,92.0,Medium,Mobile
2716,18,Female,6.0,8.67,4.35,6.58,81.0,76.0,High,Mobile
2717,21,Female,5.1,4.61,2.63,6.38,94.0,94.0,Medium,Mobile
2718,22,Male,2.99,8.28,4.42,6.61,84.0,89.0,High,Laptop
2719,20,Male,4.59,4.94,2.95,6.53,97.0,99.0,Medium,Laptop
2720,21,Male,4.53,7.56,3.14,6.81,85.0,77.0,High,Mobile
2721,23,Female,6.6,3.08,1.69,6.9,100.0,100.0,Low,Laptop
2722,20,Male,2.6,6.47,3.16,6.93,80.0,88.0,Medium,Mobile
2723,19,Male,5.7,2.03,1.01,8.39,100.0,100.0,Low,Mobile
2724,23,Female,6.59,5.47,3.76,7.06,91.0,91.0,Medium,Laptop
2725,23,Male,3.95,6.88,3.13,6.51,86.0,82.0,Medium,Mobile
2726,21,Female,5.93,4.96,2.45,7.37,96.0,97.0,Medium,Mobile
2727,22,Male,5.72,3.9,2.16,7.98,99.0,97.0,Low,Laptop
2728,23,Female,5.14,7.69,5.07,5.78,82.0,89.0,High,Mobile
2729,19,Female,3.59,5.79,3.04,7.25,92.0,84.0,Medium,Mobile
2730,20,Female,3.83,5.02,3.13,8.25,82.0,95.0,Medium,Mobile
2731,22,Female,4.5,6.08,3.99,7.44,85.0,93.0,Medium,Mobile
2732,23,Male,1.08,11.27,5.56,5.99,53.0,74.0,Very High,Mobile
2733,21,Male,3.48,8.31,4.3,7.05,71.0,86.0,High,Mobile
2734,19,Male,4.1,8.33,4.22,6.9,76.0,86.0,High,Laptop
2735,23,Female,6.38,6.87,4.46,7.43,97.0,99.0,Medium,Tablet
2736,20,Female,4.88,6.33,2.62,5.31,90.0,87.0,Medium,Mobile
2737,20,Male,6.69,1.21,0.6,6.72,100.0,100.0,Low,Mobile
2738,21,Female,6.31,4.64,2.8,8.08,98.0,95.0,Medium,Laptop
2739,23,Male,3.63,,2.87,5.99,92.0,94.0,Medium,Tablet
2740,22,Female,5.43,2.25,1.19,8.07,100.0,100.0,Low,Mobile
2741,21,Female,8.1,3.69,2.07,7.18,100.0,98.0,Low,Laptop
2742,21,Male,5.59,2.04,0.94,7.0,100.0,100.0,Low,Mobile
2743,21,Male,5.86,5.92,3.13,7.3,95.0,91.0,Medium,Tablet
2744,21,Male,5.16,7.64,4.21,6.83,85.0,93.0,High,Mobile
2745,18,Female,2.06,8.21,5.5,8.25,83.0,82.0,High,Tablet
2746,20,Male,4.62,6.83,3.27,6.33,88.0,84.0,Medium,Mobile
2747,21,Male,5.26,4.07,2.69,8.54,100.0,100.0,Medium,Tablet
2748,19,Male,6.05,2.14,1.27,8.05,100.0,100.0,Low,Mobile
2749,21,Male,4.65,2.49,1.01,7.17,100.0,100.0,Low,Mobile
2750,20,Female,3.92,3.46,2.14,8.15,96.0,100.0,Low,Laptop
2751,23,Female,4.46,4.22,1.73,7.81,99.0,100.0,Medium,Laptop
2752,23,Male,4.48,5.68,3.97,7.09,91.0,91.0,Medium,Laptop
2753,20,Female,6.53,3.97,2.63,7.62,100.0,100.0,Low,Mobile
2754,20,Female,6.48,6.68,3.27,6.39,93.0,83.0,Medium,Laptop
2755,20,Male,6.31,5.54,2.64,6.43,82.0,91.0,Medium,Tablet
2756,20,Male,5.53,6.02,3.1,7.6,83.0,95.0,Medium,Mobile
2757,21,Female,2.61,8.28,4.2,6.36,74.0,76.0,High,Mobile
2758,19,Female,4.72,3.64,1.86,7.41,99.0,97.0,Low,Laptop
2759,19,Male,4.5,6.84,3.39,7.06,91.0,100.0,Medium,Laptop
2760,21,Male,3.75,5.97,3.5,7.22,91.0,93.0,Medium,Laptop
2761,21,Male,5.39,5.33,2.39,5.99,93.0,97.0,Medium,Laptop
2762,19,Female,4.83,7.77,5.08,7.68,86.0,90.0,High,Laptop
2763,22,Male,4.62,7.76,5.0,6.74,78.0,86.0,High,Laptop
2764,20,Male,6.3,4.11,2.23,7.22,95.0,96.0,Medium,Tablet
2765,21,Female,3.52,5.64,3.7,7.42,86.0,92.0,Medium,Laptop
2766,22,Female,5.45,6.56,3.11,7.08,90.0,85.0,Medium,Laptop
2767,20,Male,3.83,5.45,2.21,7.72,98.0,92.0,Medium,Mobile
2768,21,Male,3.02,7.17,4.2,7.2,77.0,86.0,High,Mobile
2769,20,Female,4.97,6.56,3.53,7.46,94.0,89.0,Medium,Mobile
2770,20,Male,4.86,9.67,5.51,7.35,78.0,76.0,High,Laptop
2771,20,Male,6.0,2.94,1.97,8.32,100.0,100.0,Low,Mobile
2772,19,Female,4.6,5.76,3.98,6.92,86.0,93.0,Medium,Mobile
2773,20,Male,5.42,4.18,2.47,6.47,100.0,100.0,Medium,Mobile
2774,18,Female,4.3,7.21,4.54,8.09,86.0,85.0,High,Laptop
2775,20,Female,4.12,2.77,1.18,7.46,100.0,100.0,Low,Laptop
2776,20,Male,2.8,6.69,3.0,6.48,88.0,76.0,Medium,Tablet
2777,20,Male,4.78,,2.94,5.86,,94.0,Medium,Mobile
2778,20,Female,5.04,4.53,2.4,7.56,100.0,96.0,Medium,Mobile
2779,20,Female,5.38,3.11,1.66,7.7,100.0,99.0,Low,Mobile
2780,21,Female,5.59,5.07,2.5,5.97,95.0,96.0,Medium,Mobile
2781,22,Female,3.59,8.17,4.76,6.93,75.0,83.0,High,Laptop
2782,20,Male,5.19,5.95,2.71,6.61,97.0,90.0,Medium,Mobile
2783,19,Female,3.95,7.26,4.27,8.9,89.0,92.0,High,Mobile
2784,19,Male,5.69,9.33,4.22,5.88,79.0,74.0,High,Mobile
2785,20,Male,4.44,6.53,2.74,6.55,87.0,92.0,Medium,Mobile
2786,20,Male,7.64,4.88,2.44,6.52,100.0,92.0,Medium,Mobile
2787,19,Male,4.64,6.93,3.25,7.84,88.0,84.0,Medium,Mobile
2788,19,Female,4.57,4.91,3.27,6.92,86.0,97.0,Medium,Mobile
2789,20,Male,3.72,4.99,2.08,6.62,89.0,94.0,Medium,Mobile
